id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
36435;29;services;married;primary;no;549;yes;no;unknown;5;jun;61;2;-1;0;unknown;no
38807;39;admin.;married;secondary;no;15;no;no;unknown;5;jun;256;2;-1;0;unknown;no
45811;41;admin.;married;secondary;no;21515;yes;no;unknown;5;jun;87;1;-1;0;unknown;no
38035;44;management;married;tertiary;no;588;yes;no;unknown;5;jun;245;2;-1;0;unknown;no
68888;48;services;single;secondary;no;220;no;no;unknown;5;jun;1005;2;-1;0;unknown;no
27317;39;unknown;single;secondary;no;914;no;no;unknown;5;jun;20;1;-1;0;unknown;no
47195;48;admin.;married;secondary;no;1099;no;yes;unknown;5;jun;340;1;-1;0;unknown;no
66347;36;admin.;single;unknown;no;1815;no;no;unknown;5;jun;387;1;-1;0;unknown;no
81145;44;technician;married;secondary;no;1210;no;no;unknown;5;jun;690;2;-1;0;unknown;no
66951;37;admin.;married;secondary;no;637;no;no;unknown;5;jun;1084;1;-1;0;unknown;no
53911;56;retired;married;primary;no;855;no;no;unknown;5;jun;140;2;-1;0;unknown;no
93215;39;services;single;secondary;no;117;yes;no;unknown;5;jun;190;2;-1;0;unknown;no
84647;50;technician;divorced;tertiary;no;1044;no;no;unknown;5;jun;400;2;-1;0;unknown;no
51005;41;blue-collar;married;secondary;no;1459;no;no;unknown;5;jun;82;1;-1;0;unknown;no
69135;48;entrepreneur;divorced;tertiary;no;275;no;yes;unknown;5;jun;34;1;-1;0;unknown;no
96114;59;housemaid;married;primary;no;500;no;no;unknown;5;jun;94;1;-1;0;unknown;no
62410;50;entrepreneur;single;primary;no;1659;no;no;unknown;5;jun;221;2;-1;0;unknown;no
77007;36;self-employed;married;secondary;no;4579;yes;no;unknown;5;jun;563;1;-1;0;unknown;no
89698;40;services;single;secondary;no;1038;no;no;unknown;5;jun;741;1;-1;0;unknown;no
56818;55;admin.;single;secondary;no;533;no;no;unknown;5;jun;40;2;-1;0;unknown;no
56826;52;management;married;primary;no;0;no;no;unknown;5;jun;85;3;-1;0;unknown;no
70082;40;management;single;secondary;no;269;no;no;unknown;5;jun;128;1;-1;0;unknown;no
73487;50;housemaid;married;secondary;no;34;yes;no;unknown;5;jun;163;1;-1;0;unknown;no
27228;59;management;married;primary;no;3694;yes;no;unknown;5;jun;21;10;-1;0;unknown;no
70998;52;management;married;tertiary;no;1111;no;no;unknown;5;jun;17;1;-1;0;unknown;no
93805;40;unemployed;married;secondary;no;1779;yes;no;unknown;5;jun;59;7;-1;0;unknown;no
96543;55;retired;married;tertiary;no;2996;no;no;unknown;5;jun;49;1;-1;0;unknown;no
14115;53;retired;married;secondary;no;1554;no;no;unknown;5;jun;138;1;-1;0;unknown;no
25627;40;self-employed;married;tertiary;no;1750;no;no;unknown;5;jun;197;1;-1;0;unknown;no
80635;35;self-employed;married;secondary;no;188;yes;yes;unknown;5;jun;1865;2;-1;0;unknown;yes
18583;24;admin.;married;secondary;no;541;yes;no;unknown;5;jun;622;4;-1;0;unknown;no
40824;53;management;married;tertiary;no;652;no;no;unknown;5;jun;91;1;-1;0;unknown;no
74770;52;services;married;secondary;no;91;yes;no;unknown;5;jun;175;4;-1;0;unknown;no
63090;38;admin.;single;secondary;no;3239;no;no;unknown;5;jun;817;2;-1;0;unknown;yes
27350;44;technician;married;secondary;no;358;no;no;unknown;5;jun;179;1;-1;0;unknown;no
79822;39;blue-collar;divorced;primary;yes;-294;yes;no;unknown;5;jun;181;2;-1;0;unknown;no
85980;45;retired;divorced;secondary;no;229;no;no;unknown;5;jun;181;2;-1;0;unknown;no
69861;32;blue-collar;married;secondary;no;95;yes;no;unknown;5;jun;77;2;-1;0;unknown;no
31752;48;management;married;tertiary;no;1733;no;no;unknown;5;jun;318;3;-1;0;unknown;no
30199;37;unknown;married;primary;no;808;no;no;unknown;5;jun;228;2;-1;0;unknown;no
61857;59;management;married;primary;no;2269;no;yes;unknown;5;jun;158;1;-1;0;unknown;no
31174;35;admin.;married;secondary;no;214;yes;yes;unknown;5;jun;247;1;-1;0;unknown;no
70076;37;blue-collar;married;secondary;no;0;no;yes;unknown;5;jun;1302;13;-1;0;unknown;no
60262;41;technician;married;tertiary;no;13;no;no;unknown;5;jun;189;2;-1;0;unknown;no
44014;45;services;married;secondary;no;1550;yes;no;unknown;5;jun;127;6;-1;0;unknown;no
92176;43;management;divorced;secondary;no;130;yes;no;unknown;5;jun;63;3;-1;0;unknown;no
28001;42;management;married;tertiary;no;477;yes;no;unknown;5;jun;517;3;-1;0;unknown;no
76685;59;blue-collar;married;primary;no;8562;no;no;unknown;5;jun;86;2;-1;0;unknown;no
69520;58;retired;married;secondary;no;150;yes;no;unknown;5;jun;420;4;-1;0;unknown;no
54144;41;self-employed;married;secondary;no;20;no;no;unknown;5;jun;333;1;-1;0;unknown;no
28851;38;technician;single;tertiary;no;-572;yes;yes;unknown;5;jun;26;24;-1;0;unknown;no
42562;38;admin.;married;secondary;no;884;yes;no;unknown;5;jun;57;2;-1;0;unknown;no
81367;57;self-employed;single;secondary;no;3277;no;no;unknown;5;jun;127;4;-1;0;unknown;no
31930;40;services;married;secondary;no;429;no;no;unknown;5;jun;272;2;-1;0;unknown;no
65647;44;unemployed;married;primary;no;97;yes;no;unknown;5;jun;105;3;-1;0;unknown;no
58416;33;management;married;tertiary;no;113;yes;no;unknown;5;jun;101;11;-1;0;unknown;no
49799;36;blue-collar;divorced;secondary;no;-11;no;no;unknown;5;jun;152;2;-1;0;unknown;no
39915;39;blue-collar;single;unknown;no;3583;no;no;unknown;5;jun;97;2;-1;0;unknown;no
11756;55;unemployed;married;tertiary;no;457;yes;no;unknown;5;jun;61;3;-1;0;unknown;no
31957;53;unknown;married;unknown;no;1347;no;no;unknown;5;jun;92;2;-1;0;unknown;no
33929;45;blue-collar;married;secondary;no;146;yes;yes;unknown;5;jun;22;15;-1;0;unknown;no
11650;50;technician;married;secondary;no;416;yes;no;unknown;5;jun;494;5;-1;0;unknown;yes
10645;39;blue-collar;single;primary;no;323;yes;no;unknown;5;jun;138;3;-1;0;unknown;no
47542;39;blue-collar;married;primary;no;12848;yes;no;unknown;5;jun;337;2;-1;0;unknown;no
96716;49;technician;married;secondary;no;550;yes;no;unknown;5;jun;412;2;-1;0;unknown;no
60183;30;technician;married;secondary;yes;-1019;yes;no;unknown;5;jun;955;4;-1;0;unknown;no
71231;45;blue-collar;divorced;primary;no;844;no;no;unknown;5;jun;1018;3;-1;0;unknown;yes
11076;38;blue-collar;single;secondary;no;68;no;no;unknown;5;jun;90;2;-1;0;unknown;no
44619;42;blue-collar;married;secondary;no;698;no;no;unknown;5;jun;729;2;-1;0;unknown;no
43691;36;admin.;single;secondary;no;-17;yes;no;unknown;5;jun;159;2;-1;0;unknown;no
18766;30;services;married;secondary;no;311;yes;yes;unknown;5;jun;94;4;-1;0;unknown;no
40692;53;entrepreneur;married;primary;no;943;yes;yes;unknown;5;jun;314;2;-1;0;unknown;no
21439;36;management;married;tertiary;no;1357;yes;no;unknown;5;jun;74;5;-1;0;unknown;no
46696;56;management;married;primary;no;0;no;no;unknown;5;jun;153;2;-1;0;unknown;no
21968;44;unemployed;married;primary;no;280;yes;no;unknown;5;jun;193;2;-1;0;unknown;no
35630;58;admin.;married;secondary;no;1464;yes;yes;unknown;5;jun;53;29;-1;0;unknown;no
50679;39;technician;single;secondary;no;1820;no;no;unknown;5;jun;231;2;-1;0;unknown;no
24788;55;management;married;unknown;no;0;no;no;unknown;5;jun;353;2;-1;0;unknown;no
39022;39;blue-collar;single;primary;no;1537;no;yes;unknown;5;jun;805;2;-1;0;unknown;no
30551;49;admin.;married;secondary;no;1677;no;no;unknown;5;jun;19;3;-1;0;unknown;no
36099;51;technician;married;primary;no;223;yes;no;unknown;5;jun;131;3;-1;0;unknown;no
13118;39;admin.;married;secondary;no;1595;yes;no;unknown;5;jun;102;2;-1;0;unknown;no
92196;53;technician;divorced;secondary;no;12;no;no;unknown;5;jun;150;2;-1;0;unknown;no
36151;41;management;married;tertiary;no;140;yes;no;unknown;5;jun;65;3;-1;0;unknown;no
23036;35;admin.;single;secondary;no;2452;yes;no;unknown;5;jun;91;2;-1;0;unknown;no
60523;37;self-employed;single;tertiary;no;281;yes;no;unknown;5;jun;869;2;-1;0;unknown;no
92769;35;entrepreneur;married;secondary;no;2074;yes;no;unknown;5;jun;144;7;-1;0;unknown;no
55748;38;services;married;secondary;no;5;no;no;unknown;5;jun;115;2;-1;0;unknown;no
69771;41;management;married;tertiary;no;1304;yes;no;unknown;5;jun;93;3;-1;0;unknown;no
35290;35;blue-collar;married;secondary;no;860;yes;no;unknown;5;jun;884;4;-1;0;unknown;yes
41065;26;blue-collar;married;secondary;no;986;yes;no;unknown;5;jun;209;3;-1;0;unknown;no
14108;41;blue-collar;married;secondary;no;0;no;no;unknown;5;jun;85;2;-1;0;unknown;no
39678;58;housemaid;married;primary;no;419;no;yes;unknown;5;jun;295;3;-1;0;unknown;no
38767;58;blue-collar;married;secondary;no;266;yes;no;unknown;5;jun;319;6;-1;0;unknown;no
22906;42;technician;married;tertiary;no;1189;no;no;unknown;5;jun;323;3;-1;0;unknown;no
38790;40;unemployed;married;secondary;no;3924;no;no;unknown;5;jun;648;2;-1;0;unknown;no
13095;52;self-employed;single;tertiary;no;1623;yes;no;unknown;5;jun;21;17;-1;0;unknown;no
85538;51;services;married;unknown;no;518;no;no;unknown;5;jun;312;3;-1;0;unknown;no
72109;57;retired;married;primary;no;3594;no;no;unknown;5;jun;162;2;-1;0;unknown;no
26536;46;management;married;unknown;no;2296;no;no;unknown;5;jun;67;2;-1;0;unknown;no
97232;29;technician;single;secondary;no;3313;yes;no;unknown;5;jun;18;3;-1;0;unknown;no
95467;40;blue-collar;married;primary;no;1613;yes;no;unknown;5;jun;541;3;-1;0;unknown;no
38961;36;management;married;tertiary;no;-661;yes;yes;unknown;5;jun;221;3;-1;0;unknown;no
71068;55;blue-collar;married;primary;no;2171;no;no;unknown;5;jun;138;2;-1;0;unknown;no
13978;32;management;single;tertiary;no;1742;no;no;unknown;5;jun;231;2;-1;0;unknown;no
51472;58;admin.;married;primary;no;549;no;no;unknown;5;jun;82;2;-1;0;unknown;no
23333;38;student;single;tertiary;no;1523;yes;no;unknown;5;jun;17;16;-1;0;unknown;no
45181;46;admin.;single;secondary;no;1790;yes;no;unknown;5;jun;214;5;-1;0;unknown;no
58969;44;technician;married;secondary;no;363;no;yes;unknown;5;jun;650;2;-1;0;unknown;no
90782;26;services;single;secondary;no;512;yes;yes;unknown;5;jun;75;3;-1;0;unknown;no
37819;37;management;married;tertiary;no;636;no;yes;unknown;5;jun;338;2;-1;0;unknown;no
29088;57;technician;married;primary;no;0;no;no;unknown;5;jun;58;8;-1;0;unknown;no
42740;28;admin.;single;unknown;no;731;yes;no;unknown;5;jun;718;13;-1;0;unknown;no
75065;47;blue-collar;married;unknown;no;3460;yes;no;unknown;5;jun;394;2;-1;0;unknown;no
42987;40;entrepreneur;married;primary;no;4674;no;no;unknown;5;jun;160;2;-1;0;unknown;no
88922;35;blue-collar;married;primary;no;3279;no;no;unknown;5;jun;240;2;-1;0;unknown;no
72603;40;blue-collar;married;primary;no;12;yes;no;unknown;5;jun;54;26;-1;0;unknown;no
35429;39;admin.;single;primary;no;2805;no;no;unknown;5;jun;288;2;-1;0;unknown;no
90270;24;student;single;primary;no;0;no;no;unknown;5;jun;25;26;-1;0;unknown;no
40541;34;blue-collar;single;secondary;no;1848;yes;no;unknown;5;jun;131;10;-1;0;unknown;no
66843;34;management;single;tertiary;no;125;yes;yes;unknown;5;jun;18;31;-1;0;unknown;no
71501;38;technician;married;secondary;no;635;no;no;unknown;5;jun;31;5;-1;0;unknown;no
63130;55;management;divorced;secondary;no;394;no;no;unknown;5;jun;119;3;-1;0;unknown;no
90809;39;technician;single;tertiary;no;1646;yes;no;unknown;5;jun;474;2;-1;0;unknown;no
41481;44;blue-collar;married;secondary;no;249;yes;yes;unknown;5;jun;173;3;-1;0;unknown;no
67655;45;self-employed;married;tertiary;no;334;no;no;unknown;5;jun;87;2;-1;0;unknown;no
20953;47;admin.;married;secondary;no;407;yes;no;unknown;5;jun;67;12;-1;0;unknown;no
49410;46;blue-collar;married;primary;no;2093;no;no;unknown;5;jun;128;2;-1;0;unknown;no
32477;53;blue-collar;married;primary;no;0;yes;no;unknown;5;jun;285;2;-1;0;unknown;no
55605;51;admin.;married;secondary;no;1699;no;no;unknown;5;jun;153;2;-1;0;unknown;no
84776;59;management;single;tertiary;no;911;no;yes;unknown;5;jun;172;2;-1;0;unknown;no
75289;39;blue-collar;married;primary;no;3127;yes;yes;unknown;5;jun;451;2;-1;0;unknown;no
78253;52;blue-collar;married;primary;no;-133;no;no;unknown;5;jun;96;2;-1;0;unknown;no
53183;39;blue-collar;single;unknown;no;2841;yes;no;unknown;5;jun;1121;3;-1;0;unknown;no
12540;41;blue-collar;married;primary;no;2770;yes;yes;unknown;5;jun;191;2;-1;0;unknown;no
46869;42;blue-collar;married;secondary;no;-355;yes;yes;unknown;5;jun;939;6;-1;0;unknown;no
86737;42;self-employed;married;tertiary;no;21861;no;no;unknown;5;jun;486;2;-1;0;unknown;no
32387;52;management;married;secondary;no;3258;no;no;unknown;5;jun;234;3;-1;0;unknown;no
30005;47;unemployed;married;primary;no;122;no;yes;unknown;5;jun;240;3;-1;0;unknown;no
54865;39;self-employed;divorced;secondary;yes;-103;no;yes;unknown;5;jun;210;3;-1;0;unknown;no
31324;42;blue-collar;married;secondary;no;230;yes;no;unknown;5;jun;175;7;-1;0;unknown;no
15665;38;admin.;married;primary;no;3;yes;yes;unknown;5;jun;124;2;-1;0;unknown;no
40591;39;services;single;secondary;no;609;no;no;unknown;5;jun;372;1;-1;0;unknown;no
89709;35;housemaid;single;secondary;no;1015;yes;no;unknown;5;jun;406;2;-1;0;unknown;yes
97122;58;technician;married;primary;yes;-247;no;no;unknown;6;jun;179;1;-1;0;unknown;no
69388;56;management;divorced;tertiary;no;0;no;no;unknown;6;jun;463;4;-1;0;unknown;no
83313;46;management;married;tertiary;no;625;yes;no;unknown;6;jun;127;1;-1;0;unknown;no
54603;60;technician;divorced;secondary;no;0;no;no;unknown;6;jun;105;1;-1;0;unknown;no
77426;39;unknown;married;secondary;no;1701;no;no;unknown;6;jun;140;1;-1;0;unknown;no
84584;48;entrepreneur;single;tertiary;no;2313;no;no;unknown;6;jun;130;1;-1;0;unknown;no
28762;39;blue-collar;married;secondary;no;599;yes;no;unknown;6;jun;53;1;-1;0;unknown;no
48515;41;blue-collar;single;secondary;no;656;no;no;unknown;6;jun;178;1;-1;0;unknown;no
70788;36;services;married;secondary;no;1328;yes;no;unknown;6;jun;82;4;-1;0;unknown;no
81742;44;management;single;secondary;no;13;no;no;unknown;6;jun;116;11;-1;0;unknown;no
36705;32;services;married;secondary;no;21;no;no;unknown;6;jun;144;15;-1;0;unknown;no
71473;37;services;single;secondary;no;2571;no;no;unknown;6;jun;40;2;-1;0;unknown;no
78560;51;management;married;tertiary;no;12;no;no;unknown;6;jun;90;4;-1;0;unknown;no
40642;32;blue-collar;married;primary;no;1138;yes;yes;unknown;6;jun;164;4;-1;0;unknown;no
98377;41;services;married;secondary;no;-140;no;yes;unknown;6;jun;190;1;-1;0;unknown;no
79250;26;management;single;secondary;no;565;yes;no;unknown;6;jun;582;11;-1;0;unknown;no
39571;38;blue-collar;married;secondary;no;2836;no;no;unknown;6;jun;116;3;-1;0;unknown;no
30408;36;housemaid;married;primary;no;122;no;no;unknown;6;jun;78;1;-1;0;unknown;no
35483;39;unknown;single;secondary;no;0;no;no;unknown;6;jun;188;1;-1;0;unknown;no
13396;56;services;married;primary;no;444;yes;no;unknown;6;jun;432;1;-1;0;unknown;no
88414;39;self-employed;married;tertiary;no;1047;no;no;unknown;6;jun;554;1;-1;0;unknown;yes
12714;52;housemaid;married;primary;no;1837;no;no;unknown;6;jun;118;1;-1;0;unknown;no
42276;30;blue-collar;divorced;primary;no;1;yes;no;unknown;6;jun;63;9;-1;0;unknown;no
72598;25;management;single;tertiary;no;490;yes;no;unknown;6;jun;246;3;-1;0;unknown;no
14645;60;retired;married;secondary;no;-1110;yes;no;unknown;6;jun;143;2;-1;0;unknown;no
80349;38;blue-collar;married;secondary;no;0;no;no;unknown;6;jun;361;1;-1;0;unknown;no
33634;54;entrepreneur;married;secondary;no;2791;no;no;unknown;6;jun;94;1;-1;0;unknown;no
78952;40;services;single;secondary;no;546;yes;no;unknown;6;jun;219;1;-1;0;unknown;no
35875;37;blue-collar;married;primary;no;27;no;no;unknown;6;jun;80;1;-1;0;unknown;no
67129;43;entrepreneur;married;tertiary;no;5506;no;yes;unknown;6;jun;141;1;-1;0;unknown;no
94960;39;management;divorced;unknown;no;401;no;no;unknown;6;jun;126;1;-1;0;unknown;no
86184;33;blue-collar;married;primary;no;3704;yes;no;unknown;6;jun;447;2;-1;0;unknown;no
14275;28;blue-collar;married;secondary;no;708;yes;no;unknown;6;jun;339;5;-1;0;unknown;no
61458;27;services;single;secondary;no;482;yes;no;unknown;6;jun;220;2;-1;0;unknown;no
52790;44;management;divorced;tertiary;no;0;no;no;unknown;6;jun;373;1;-1;0;unknown;no
84782;38;management;married;tertiary;no;881;no;yes;unknown;6;jun;79;2;-1;0;unknown;no
60210;41;technician;married;secondary;no;118;no;no;unknown;6;jun;339;1;-1;0;unknown;no
76876;44;admin.;married;secondary;no;248;no;no;unknown;6;jun;18;1;-1;0;unknown;no
72857;54;management;married;tertiary;no;884;yes;no;unknown;6;jun;91;1;-1;0;unknown;no
63776;30;technician;single;tertiary;no;799;yes;yes;unknown;6;jun;91;18;-1;0;unknown;no
91194;39;blue-collar;married;primary;no;0;no;no;unknown;6;jun;178;1;-1;0;unknown;no
16029;51;self-employed;married;primary;no;10;no;no;unknown;6;jun;513;3;-1;0;unknown;no
81699;38;blue-collar;married;secondary;no;292;yes;yes;unknown;6;jun;84;2;-1;0;unknown;no
22589;36;management;single;secondary;no;992;no;no;unknown;6;jun;351;1;-1;0;unknown;no
79592;36;blue-collar;single;secondary;no;1012;yes;yes;unknown;6;jun;399;1;-1;0;unknown;no
13590;35;management;single;secondary;no;0;no;no;unknown;6;jun;19;1;-1;0;unknown;no
37168;37;self-employed;single;tertiary;no;984;no;no;unknown;6;jun;334;1;-1;0;unknown;no
28412;50;blue-collar;single;primary;no;1743;yes;no;unknown;6;jun;49;5;-1;0;unknown;no
49471;38;management;married;secondary;no;794;yes;no;unknown;6;jun;50;3;-1;0;unknown;no
34752;40;management;single;tertiary;no;383;yes;no;unknown;6;jun;106;5;-1;0;unknown;no
42699;46;unknown;married;unknown;no;2505;no;no;unknown;6;jun;135;2;-1;0;unknown;no
45321;39;admin.;married;secondary;no;441;no;no;unknown;6;jun;101;2;-1;0;unknown;no
20780;48;blue-collar;married;primary;no;72;yes;no;unknown;6;jun;114;5;-1;0;unknown;no
34018;38;unknown;married;primary;no;0;no;no;unknown;6;jun;414;2;-1;0;unknown;no
76117;38;blue-collar;single;secondary;no;1230;yes;no;unknown;6;jun;266;2;-1;0;unknown;no
87415;58;unknown;married;tertiary;no;4150;no;no;unknown;6;jun;363;1;-1;0;unknown;no
36414;31;technician;single;unknown;no;694;yes;no;unknown;6;jun;431;2;-1;0;unknown;no
80186;51;management;married;tertiary;no;9796;no;yes;unknown;6;jun;110;1;-1;0;unknown;no
50457;41;housemaid;divorced;primary;no;9059;no;no;unknown;6;jun;113;1;-1;0;unknown;no
66381;26;blue-collar;single;secondary;no;940;yes;no;unknown;6;jun;237;3;-1;0;unknown;no
26717;26;technician;single;secondary;no;639;yes;no;unknown;6;jun;709;5;-1;0;unknown;yes
36130;26;admin.;married;secondary;no;710;yes;yes;unknown;6;jun;1276;2;-1;0;unknown;yes
79300;28;admin.;married;secondary;no;-156;yes;no;unknown;6;jun;161;5;-1;0;unknown;no
13450;38;blue-collar;married;secondary;no;926;no;yes;unknown;6;jun;189;3;-1;0;unknown;no
94745;53;management;married;tertiary;no;6408;no;no;unknown;6;jun;29;1;-1;0;unknown;no
13192;56;management;married;tertiary;no;3039;no;no;unknown;6;jun;420;2;-1;0;unknown;no
25863;27;admin.;single;secondary;no;685;yes;no;unknown;6;jun;672;2;-1;0;unknown;no
11272;48;blue-collar;divorced;primary;no;0;no;no;unknown;6;jun;248;2;-1;0;unknown;no
68265;56;unknown;divorced;unknown;no;2152;no;no;unknown;6;jun;67;1;-1;0;unknown;no
85135;37;blue-collar;married;unknown;no;1508;no;yes;unknown;6;jun;381;2;-1;0;unknown;yes
31735;41;blue-collar;married;secondary;no;901;yes;no;unknown;6;jun;80;3;-1;0;unknown;no
42917;38;blue-collar;married;primary;no;8251;no;no;unknown;6;jun;194;3;-1;0;unknown;no
93259;29;technician;single;secondary;no;778;yes;no;unknown;6;jun;1994;2;-1;0;unknown;no
31427;43;blue-collar;married;secondary;no;101;no;no;unknown;6;jun;153;1;-1;0;unknown;no
43811;60;housemaid;married;primary;no;161;no;no;unknown;6;jun;183;1;-1;0;unknown;no
25685;36;admin.;married;secondary;no;4785;no;yes;unknown;6;jun;250;1;-1;0;unknown;no
57369;38;admin.;single;secondary;no;3823;no;no;unknown;6;jun;81;5;-1;0;unknown;no
18324;40;technician;married;secondary;no;-282;yes;no;unknown;6;jun;223;3;-1;0;unknown;no
80268;58;entrepreneur;married;primary;no;1657;no;no;unknown;6;jun;172;2;-1;0;unknown;no
66262;41;blue-collar;divorced;secondary;no;1491;yes;no;unknown;6;jun;100;2;-1;0;unknown;no
81425;47;unknown;married;unknown;no;750;no;no;unknown;6;jun;188;1;-1;0;unknown;no
56185;60;technician;married;tertiary;no;0;no;no;unknown;6;jun;320;1;-1;0;unknown;no
76183;37;services;single;secondary;no;148;no;yes;unknown;6;jun;64;1;-1;0;unknown;no
85223;58;technician;divorced;secondary;no;797;yes;no;unknown;6;jun;134;2;-1;0;unknown;no
33217;30;management;single;tertiary;no;329;yes;no;unknown;6;jun;122;16;-1;0;unknown;no
19860;47;admin.;married;secondary;no;1060;yes;no;unknown;6;jun;83;3;-1;0;unknown;no
82265;46;unknown;married;unknown;no;613;no;no;unknown;6;jun;51;1;-1;0;unknown;no
72190;54;services;single;secondary;no;492;no;no;unknown;6;jun;330;1;-1;0;unknown;no
99294;58;management;divorced;tertiary;no;1266;no;yes;unknown;6;jun;164;1;-1;0;unknown;no
93055;41;entrepreneur;married;primary;no;406;no;no;unknown;6;jun;272;1;-1;0;unknown;no
34552;53;retired;married;primary;no;2010;no;yes;unknown;6;jun;182;1;-1;0;unknown;no
53142;35;self-employed;single;primary;no;45;no;yes;unknown;6;jun;81;1;-1;0;unknown;no
30641;46;technician;married;tertiary;no;0;no;no;unknown;6;jun;159;1;-1;0;unknown;no
38253;51;entrepreneur;married;tertiary;no;5403;no;no;unknown;6;jun;42;1;-1;0;unknown;no
65554;35;self-employed;married;secondary;no;116;no;no;unknown;6;jun;361;1;-1;0;unknown;no
26893;48;technician;married;secondary;no;545;no;no;unknown;6;jun;307;1;-1;0;unknown;no
64266;37;self-employed;single;tertiary;no;1004;yes;no;unknown;6;jun;377;3;-1;0;unknown;no
64681;35;housemaid;married;primary;no;8127;no;no;unknown;6;jun;315;1;-1;0;unknown;no
13866;51;housemaid;married;primary;no;1521;no;no;unknown;6;jun;24;1;-1;0;unknown;no
13676;36;unemployed;married;secondary;no;1453;no;no;unknown;6;jun;386;1;-1;0;unknown;no
15751;50;blue-collar;married;primary;no;-294;yes;no;unknown;6;jun;79;3;-1;0;unknown;no
41002;60;retired;married;primary;no;22018;no;no;unknown;6;jun;177;2;-1;0;unknown;no
57712;35;blue-collar;married;secondary;no;3595;no;no;unknown;6;jun;30;1;-1;0;unknown;no
79504;55;blue-collar;divorced;secondary;no;4053;no;no;unknown;6;jun;182;2;-1;0;unknown;no
16899;36;technician;single;secondary;no;300;yes;no;unknown;6;jun;358;1;-1;0;unknown;no
14264;59;housemaid;divorced;secondary;no;45141;no;no;unknown;6;jun;42;1;-1;0;unknown;no
75439;37;management;married;tertiary;no;657;no;no;unknown;6;jun;227;1;-1;0;unknown;no
60338;39;services;married;secondary;no;-540;no;no;unknown;6;jun;29;1;-1;0;unknown;no
81717;34;technician;married;secondary;no;139;yes;yes;unknown;6;jun;52;13;-1;0;unknown;no
58431;53;blue-collar;married;secondary;no;66;no;no;unknown;6;jun;360;2;-1;0;unknown;no
62102;50;blue-collar;married;primary;no;746;yes;no;unknown;6;jun;136;13;-1;0;unknown;no
75329;32;self-employed;married;tertiary;no;189;yes;no;unknown;6;jun;106;2;-1;0;unknown;no
68300;36;management;single;tertiary;no;624;yes;no;unknown;6;jun;141;3;-1;0;unknown;no
96459;59;housemaid;divorced;primary;no;3180;no;no;unknown;6;jun;28;1;-1;0;unknown;no
21719;30;admin.;single;secondary;no;223;yes;no;unknown;6;jun;862;11;-1;0;unknown;yes
29796;40;blue-collar;single;primary;no;1055;no;no;unknown;6;jun;32;2;-1;0;unknown;no
75903;60;self-employed;married;secondary;no;0;no;no;unknown;6;jun;97;1;-1;0;unknown;no
61840;37;self-employed;married;secondary;no;160;no;no;unknown;6;jun;107;1;-1;0;unknown;no
19881;36;self-employed;single;tertiary;no;2000;no;no;unknown;6;jun;94;1;-1;0;unknown;no
84808;46;blue-collar;married;secondary;no;425;yes;no;unknown;6;jun;168;3;-1;0;unknown;no
34999;52;self-employed;married;secondary;no;9;no;yes;unknown;6;jun;44;1;-1;0;unknown;no
48694;38;management;single;tertiary;no;619;yes;no;unknown;6;jun;460;4;-1;0;unknown;yes
29837;28;technician;single;secondary;yes;-1042;yes;no;unknown;6;jun;712;2;-1;0;unknown;yes
84803;57;blue-collar;married;primary;no;679;yes;no;unknown;6;jun;78;3;-1;0;unknown;no
55962;40;management;married;tertiary;no;406;no;no;unknown;6;jun;262;1;-1;0;unknown;no
26573;40;admin.;married;secondary;no;334;yes;no;unknown;6;jun;84;5;-1;0;unknown;no
60057;38;admin.;married;secondary;no;215;yes;yes;unknown;6;jun;173;2;-1;0;unknown;no
81254;59;admin.;married;secondary;no;1001;no;no;unknown;6;jun;175;2;-1;0;unknown;no
53682;48;unemployed;married;primary;no;5462;no;no;unknown;6;jun;29;4;-1;0;unknown;no
78851;37;blue-collar;married;secondary;no;685;yes;no;unknown;6;jun;968;1;-1;0;unknown;no
22824;36;entrepreneur;divorced;tertiary;no;914;no;no;unknown;6;jun;219;1;-1;0;unknown;no
57728;56;technician;married;secondary;no;359;yes;no;unknown;6;jun;220;4;-1;0;unknown;no
72008;27;management;single;unknown;no;1029;yes;no;unknown;6;jun;71;2;-1;0;unknown;no
82423;54;self-employed;divorced;primary;no;351;yes;no;unknown;6;jun;642;2;-1;0;unknown;yes
60867;41;admin.;single;secondary;no;84;yes;no;unknown;6;jun;238;3;-1;0;unknown;no
27343;53;blue-collar;married;secondary;no;0;no;no;unknown;6;jun;650;1;-1;0;unknown;no
69739;35;unknown;married;unknown;no;0;no;no;unknown;6;jun;159;3;-1;0;unknown;no
59728;26;admin.;married;secondary;no;1417;yes;no;unknown;6;jun;60;3;-1;0;unknown;no
92643;39;blue-collar;married;secondary;no;123;yes;no;unknown;6;jun;165;3;-1;0;unknown;no
63232;50;services;single;secondary;no;1205;yes;no;unknown;6;jun;82;2;-1;0;unknown;no
34430;49;management;single;tertiary;no;53;no;no;unknown;6;jun;133;3;-1;0;unknown;no
73061;48;management;married;secondary;no;11146;no;no;unknown;6;jun;136;1;-1;0;unknown;no
31201;42;management;married;tertiary;no;202;no;no;unknown;6;jun;136;1;-1;0;unknown;no
57270;46;self-employed;single;secondary;no;2899;no;no;unknown;6;jun;40;1;-1;0;unknown;no
